Company Name,Model,price,km,Owner,Car Age,fuel,location,Model_rank,fuel_rank
Hyundai,Kona,1950000,23025,1,2,Electric,Mumbai,160,1
Lexus,LS,2100000,57000,3,14,Petrol,Pune,135,5
Skoda,Rapid,380000,116000,1,9,Diesel,Jaipur,60,6
Chevrolet,Cruze,380000,91000,1,8,Diesel,Jaipur,150,6
Mercedes-Benz,GLC,3800000,65000,1,3,Diesel,Pune,12,6
Chevrolet,Spark,130000,20143,1,11,Petrol,Kolkata,194,5
Mahindra,XUV500,1090000,58500,1,4,Diesel,Jaipur,18,6
Ford,Endeavour,2680000,79000,1,4,Diesel,Ahmedabad,16,6
Maruti,Suzuki,225000,70000,1,13,LPG,Chennai,1,2
Jaguar,XJ,2850000,23551,1,11,Petrol,Mumbai,57,5
BMW,3,2000000,27861,1,6,Diesel,Mumbai,6,6
Porsche,Cayenne,3500000,66900,2,7,Diesel,Pune,27,6
Maruti,Suzuki,710000,4933,1,3,Petrol,Thane,1,5
Chevrolet,Cruze,525000,48000,1,9,Diesel,Mumbai,150,6
Audi,A6,3200000,59900,1,4,Diesel,Chennai,24,6
Maruti,Suzuki,410000,58000,1,10,Diesel,Chennai,1,6
Maruti,Suzuki,175000,80605,1,13,Petrol,Hyderabad,1,5
BMW,X1,2950000,40000,1,3,Diesel,Pune,17,6
Renault,Kwid,250000,54728,1,6,Petrol,Noida,77,5
Mercedes-Benz,GLA,2230000,13000,1,6,Diesel,Kolkata,20,6
Maruti,Suzuki,475000,69321,1,8,Petrol,Hyderabad,1,5
Maruti,Suzuki,315000,57055,1,11,Petrol,Thane,1,5
Ford,EcoSport,1245000,5028,1,1,Petrol,Bangalore,43,5
Mini,Cooper,4600000,7190,1,2,Petrol,Bangalore,63,5
Ford,EcoSport,460000,78044,2,8,Petrol,Gurgaon,43,5
Hyundai,i10,290000,84000,1,11,Petrol,Hyderabad,58,5
Mercedes-Benz,S-Class,1500000,131523,1,13,Petrol,Hyderabad,13,5
Toyota,Corolla,350000,79065,3,11,Diesel,Mumbai,45,6
Maruti,Suzuki,235000,43000,1,12,Petrol,Pune,1,5
BMW,X1,2750000,19000,1,3,Diesel,Mumbai,17,6
Jaguar,XF,3700000,5600,1,4,Petrol,Mumbai,47,5
Maruti,Suzuki,245000,29000,1,12,Petrol,Mumbai,1,5
Ford,Figo,310000,66000,1,8,Diesel,Bhopal,136,6
Skoda,Superb,2275000,13000,1,3,Petrol,Mumbai,65,5
Mitsubishi,Pajero,1050000,89000,1,9,Diesel,Jamshedpur,71,6
Maruti,Suzuki,865000,33681,1,4,Petrol,Mumbai,1,5
Maruti,Suzuki,465000,15978,1,3,Petrol,Thane,1,5
Hyundai,Eon,260000,56181,1,9,LPG,Hyderabad,114,2
Mercedes-Benz,GLA,2180000,48765,1,5,Diesel,Coimbatore,20,6
Chevrolet,Beat,290000,35000,1,5,Diesel,Coimbatore,171,6
Honda,Amaze,850000,53580,1,3,Diesel,Aurangabad,30,6
Audi,A4,1095000,37000,1,10,Diesel,Mumbai,38,6
Mercedes-Benz,E-Class,4500000,16000,1,3,Diesel,Mumbai,5,6
Toyota,Innova,1800000,86000,1,3,Diesel,Ahmedabad,2,6
Audi,A3,3600000,25344,1,4,Petrol,Coimbatore,48,5
Maruti,Suzuki,453600,35330,1,6,Diesel,Hyderabad,1,6
Audi,Q3,3300000,24500,1,3,Diesel,Chennai,28,6
Toyota,Innova,550000,185000,2,12,Diesel,Mumbai,2,6
Jaguar,XF,1899999,45000,1,7,Diesel,Mumbai,47,6
Audi,A6,1375000,69000,2,8,Diesel,Mumbai,24,6
Mercedes-Benz,S-Class,1449000,33658,1,12,Diesel,Mumbai,13,6
Ford,EcoSport,550000,50000,1,5,Petrol,Jamshedpur,43,5
Volkswagen,Polo,473000,81000,1,9,Diesel,Bangalore,14,6
Mercedes-Benz,CLS,3500000,54435,1,10,Petrol,Hyderabad,100,5
Mahindra,KUV100,375000,31100,1,5,Petrol,Ahmedabad,127,5
Audi,Q7,6500000,22000,1,2,Diesel,Delhi,41,6
Mahindra,XUV500,695000,96000,2,7,Diesel,Pune,18,6
Honda,Civic,350000,61000,1,9,Petrol,Mumbai,91,5
Mercedes-Benz,GLA,1975000,71315,1,7,Diesel,Bangalore,20,6
Audi,Q7,2150000,219000,1,11,Diesel,Ahmedabad,41,6
BMW,X1,2875000,29000,1,3,Diesel,Mumbai,17,6
Maruti,Suzuki,169000,15861,1,10,Petrol,Mumbai,1,5
Land,Rover,7200000,42000,1,4,Diesel,Hyderabad,3,6
Hyundai,Creta,1395000,31000,1,3,Petrol,Mumbai,11,5
Land,Rover,3600000,85000,1,5,Diesel,Pune,3,6
Audi,A6,3300000,41050,1,5,Diesel,Chennai,24,6
Mahindra,TUV300,750000,86600,1,4,Diesel,Jaipur,134,6
BMW,X1,2800000,72000,1,5,Diesel,Hyderabad,17,6
Hyundai,Elite,890000,23530,1,3,Petrol,Bangalore,19,5
Renault,Kwid,345000,26963,3,5,Petrol,Bangalore,77,5
Audi,Q3,3000000,42850,1,3,Diesel,Karnal,28,6
Audi,Q3,2550000,74200,1,4,Diesel,Karnal,28,6
Toyota,Innova,645000,73000,1,12,Diesel,Mumbai,2,6
Skoda,Rapid,700000,78670,1,6,Diesel,Aurangabad,60,6
Hyundai,Xcent,550000,43046,2,7,Petrol,Bangalore,96,5
Hyundai,Verna,625000,70000,2,8,Diesel,Pune,29,6
Mercedes-Benz,C-Class,3800000,10000,1,3,Petrol,Mumbai,10,5
BMW,X3,4975000,18500,1,3,Petrol,Mumbai,21,5
Land,Rover,3950000,90000,1,8,Diesel,Chennai,3,6
Mahindra,Marazzo,975000,12800,1,2,Diesel,Ahmedabad,126,6
Mercedes-Benz,GLS,7800000,36000,1,3,Diesel,Hyderabad,15,6
Mahindra,XUV500,1395000,16000,1,1,Diesel,Pune,18,6
Mercedes-Benz,E-Class,1175000,67000,1,9,Diesel,Mumbai,5,6
Chevrolet,Captiva,550000,145000,1,12,Diesel,Bangalore,170,6
Maruti,Suzuki,530000,37000,1,3,Petrol,Pune,1,5
Maruti,Suzuki,770000,32000,1,4,Petrol,Mumbai,1,5
Maruti,Suzuki,345000,65000,1,6,Petrol,Ranchi,1,5
Maruti,Suzuki,220000,78000,2,14,Petrol,Hyderabad,1,5
Volvo,V40,2000000,33000,1,5,Diesel,Hyderabad,142,6
Mercedes-Benz,C-Class,875000,77000,2,9,Petrol,Mumbai,10,5
Renault,Duster,950000,55000,1,3,Petrol,Hyderabad,68,5
Mercedes-Benz,B-Class,1099000,74200,1,8,Diesel,Hyderabad,99,6
Mercedes-Benz,CLA,2011111,32000,1,5,Diesel,Mumbai,39,6
Honda,Brio,310000,90000,2,9,Petrol,Chennai,97,5
Kia,Seltos,1425000,10000,1,2,Petrol,Chennai,80,5
Audi,Q5,1340000,74000,1,9,Diesel,Mumbai,32,6
BMW,3,925000,74456,1,9,Diesel,Mumbai,6,6
Volvo,S60,2575000,16000,1,4,Diesel,Mumbai,104,6
Mahindra,XUV500,599000,59105,1,9,Diesel,Thane,18,6
MG,Hector,1899999,2000,1,1,Petrol,Mumbai,44,5
Ford,Endeavour,3150000,48000,1,3,Diesel,Mumbai,16,6
Audi,Q5,2750000,80389,1,6,Diesel,Kalamassery,32,6
Maruti,Suzuki,790000,54164,1,5,Diesel,Hyderabad,1,6
BMW,X1,3975000,10891,1,1,Diesel,Bangalore,17,6
Ford,EcoSport,1050000,18000,1,1,Petrol,Mumbai,43,5
Mercedes-Benz,E-Class,7500000,1200,1,0,Diesel,Pune,5,6
Skoda,Octavia,699000,62000,2,6,Petrol,Mumbai,62,5
Mercedes-Benz,B-Class,1325000,90486,1,6,Diesel,Pune,99,6
Hyundai,Grand,555000,16036,1,3,Diesel,Ahmedabad,22,6
Audi,A4,1850000,61000,2,7,Diesel,Pune,38,6
Mercedes-Benz,GL,3990000,79000,1,6,Diesel,Pune,33,6
Land,Rover,5500000,18100,1,2,Diesel,Mumbai,3,6
Jeep,Compass,1445000,25000,1,4,Diesel,Mumbai,37,6
Toyota,Fortuner,3449000,48000,1,2,Diesel,Delhi,4,6
Fiat,Punto,235000,51462,1,10,Diesel,Mumbai,141,6
Ford,EcoSport,675000,72000,1,5,Petrol,Pune,43,5
Mini,Cooper,1800000,22000,2,7,Diesel,Pune,63,6
Honda,City,425000,96000,1,10,Petrol,Ahmedabad,9,5
Maruti,Suzuki,275000,80730,2,14,Petrol,Coimbatore,1,5
Skoda,Rapid,565000,85000,1,5,Diesel,Nashik,60,6
Hyundai,Verna,380000,75000,2,8,Diesel,Ahmedabad,29,6
Volvo,V40,1580000,72345,1,6,Diesel,Coimbatore,142,6
Land,Rover,2400000,33500,1,8,Diesel,Delhi,3,6
Hyundai,Verna,1025000,25000,1,4,Petrol,Mumbai,29,5
BMW,5,4795000,30000,1,2,Diesel,Mumbai,8,6
Hyundai,Verna,1080000,80000,1,4,Diesel,Hyderabad,29,6
BMW,3,4500000,1500,1,2,Diesel,Hyderabad,6,6
Skoda,Rapid,735000,44450,1,5,Diesel,Thane,60,6
Audi,TT,4290000,10000,1,6,Petrol,Mumbai,88,5
Ford,EcoSport,619999,61000,1,6,Petrol,Mumbai,43,5
Renault,Pulse,340000,52638,1,9,Diesel,Bhopal,167,6
Porsche,Panamera,10999000,7000,1,6,Petrol,Pune,40,5
BMW,X1,2750000,60000,1,4,Diesel,Pune,17,6
Jeep,Compass,1395000,46000,1,4,Diesel,Mumbai,37,6
Skoda,Octavia,1250000,63000,1,7,Diesel,Ahmedabad,62,6
Audi,A6,1750000,72500,1,9,Diesel,Ahmedabad,24,6
Toyota,Corolla,700000,174000,3,7,Petrol,Coimbatore,45,5
Mercedes-Benz,CLS,3400000,55000,1,7,Diesel,Delhi,100,6
Jaguar,XF,2800000,33000,1,7,Diesel,Chennai,47,6
BMW,X1,3200000,50000,1,3,Diesel,Hyderabad,17,6
Audi,A4,1900000,43654,1,7,Diesel,Chennai,38,6
BMW,3,1499000,78000,2,8,Diesel,Chennai,6,6
Ford,EcoSport,650000,49373,1,6,Diesel,Hyderabad,43,6
Mahindra,Marazzo,875000,55000,1,2,Diesel,Ahmedabad,126,6
Hyundai,Creta,1125000,73310,1,5,Diesel,Hyderabad,11,6
Audi,Q5,4900000,65000,1,3,Diesel,Pune,32,6
Mercedes-Benz,GLE,7500000,32000,1,4,Petrol,Mumbai,7,5
Mercedes-Benz,C-Class,2150000,34666,2,5,Diesel,Kolkata,10,6
Mercedes-Benz,B-Class,1500000,45000,2,7,Petrol,Delhi,99,5
Maruti,Suzuki,795000,51532,1,4,Diesel,Hyderabad,1,6
Maruti,Suzuki,600000,54387,2,8,Diesel,Thane,1,6
Mercedes-Benz,A-Class,1450000,50000,2,6,Petrol,Chennai,133,5
Mercedes-Benz,GLA,2850000,17813,1,4,Diesel,Mumbai,20,6
Audi,TT,5400000,16000,1,5,Petrol,Mumbai,88,5
BMW,X1,3490000,24000,1,1,Petrol,Ahmedabad,17,5
Kia,Seltos,1711000,11000,1,2,Diesel,Mumbai,80,6
Ford,Endeavour,740000,124123,1,8,Diesel,Thane,16,6
Honda,City,425000,65200,2,10,Petrol,Ahmedabad,9,5
Honda,Jazz,360000,34000,1,9,Petrol,Ahmedabad,51,5
Nissan,Terrano,565000,70000,1,6,Diesel,Chennai,124,6
BMW,X5,6500000,22000,1,3,Diesel,Hyderabad,25,6
Chevrolet,Enjoy,450000,88576,1,8,Diesel,Hyderabad,185,6
Ford,Figo,517000,16727,1,4,Diesel,Noida,136,6
Toyota,Innova,1425000,106000,1,5,Diesel,Mumbai,2,6
Isuzu,MU7,1325000,133000,1,6,Diesel,Chennai,165,6
Skoda,Octavia,2450000,2000,1,4,Diesel,Mumbai,62,6
Land,Rover,5500000,18100,1,2,Diesel,Pune,3,6
BMW,3,1400000,62000,1,9,Diesel,Hyderabad,6,6
Maruti,Suzuki,645000,32000,1,7,CNG,Thane,1,4
Hyundai,Elite,850000,22500,1,2,Petrol,Pune,19,5
Mercedes-Benz,S-Class,3900000,64118,1,7,Diesel,Mumbai,13,6
Honda,City,185000,75000,3,13,Petrol,Mumbai,9,5
Mercedes-Benz,E-Class,1600000,54000,1,10,Diesel,Kochi,5,6
Honda,Accord,425000,52000,1,14,Petrol,Chennai,119,5
Ford,EcoSport,1050000,12000,1,3,Petrol,Chennai,43,5
Mahindra,XUV500,1225000,119000,1,5,Diesel,Chennai,18,6
Hyundai,i10,250000,71000,2,12,Petrol,Bhopal,58,5
Maruti,Suzuki,825000,14000,1,3,Petrol,Mumbai,1,5
Mercedes-Benz,E-Class,2445000,44000,1,5,Diesel,Mumbai,5,6
Honda,Mobilio,700000,35000,2,6,Diesel,Bangalore,138,6
Maruti,Suzuki,485000,42000,1,7,Petrol,Mumbai,1,5
Mahindra,Scorpio,525000,72000,2,8,Diesel,Bhopal,113,6
Maruti,Suzuki,325000,16000,1,6,Petrol,Mumbai,1,5
Maruti,Suzuki,350000,37816,1,4,CNG,Pune,1,4
Toyota,Innova,1550000,56000,1,5,Diesel,Delhi,2,6
Kia,Carnival,3500000,11000,1,1,Diesel,Pune,74,6
Honda,CR-V,890000,51000,1,8,Petrol,Kolkata,102,5
Maruti,Suzuki,749000,53000,1,4,Diesel,Faridabad,1,6
Honda,Jazz,725000,49000,1,4,Petrol,Mumbai,51,5
Renault,Duster,690000,47000,1,7,Diesel,Bangalore,68,6
Renault,Kwid,375000,19254,1,3,Petrol,Nashik,77,5
Mercedes-Benz,E-Class,2450000,68000,1,7,Diesel,Hyderabad,5,6
BMW,3,4600000,300,1,1,Diesel,Mumbai,6,6
Skoda,Laura,345000,67697,1,11,Diesel,Mumbai,125,6
Hyundai,Grand,500000,11031,1,4,Petrol,Gurgaon,22,5
Skoda,Rapid,775000,87870,1,6,Diesel,Coimbatore,60,6
Maruti,Suzuki,875000,53865,1,3,Diesel,Pune,1,6
Ford,EcoSport,775000,45000,1,4,Diesel,Chennai,43,6
Audi,A6,3800000,21800,1,3,Diesel,Delhi,24,6
Audi,A8,4950000,55000,2,7,Diesel,Chennai,106,6
Hyundai,Creta,1255000,38000,1,3,Diesel,Kolkata,11,6
Maruti,Suzuki,875000,29148,1,4,CNG,Navi Mumbai,1,4
Mercedes-Benz,GLA,2200000,66000,1,4,Diesel,Ahmedabad,20,6
Maruti,Suzuki,435000,39000,1,4,CNG,Mumbai,1,4
Toyota,Innova,1950000,24000,1,2,Diesel,Chennai,2,6
Ford,EcoSport,750000,77674,1,6,Diesel,Pune,43,6
Mahindra,KUV100,459999,16121,1,4,Petrol,Mumbai,127,5
Mahindra,XUV500,1200000,75000,1,5,Diesel,Pune,18,6
Porsche,Cayenne,3500000,66900,2,7,Diesel,Mumbai,27,6
Mercedes-Benz,E-Class,5000000,7000,1,3,Diesel,Pune,5,6
Maruti,Suzuki,525000,58405,1,6,Petrol,Thane,1,5
Jaguar,XE,4450000,10700,1,2,Petrol,Mumbai,67,5
Audi,Q3,2400000,38000,1,5,Diesel,Chennai,28,6
Jeep,Compass,1425000,21000,1,2,Petrol,Pune,37,5
Maruti,Suzuki,415000,46000,1,4,CNG,Noida,1,4
Maruti,Suzuki,699000,35177,1,2,Petrol,Kolkata,1,5
Mercedes-Benz,C-Class,945000,79000,1,9,Diesel,Mumbai,10,6
Bentley,Continental,8200000,9800,1,12,Petrol,Mumbai,31,5
Mercedes-Benz,E-Class,5500000,13100,1,2,Diesel,Mumbai,5,6
Skoda,Octavia,825000,49000,2,6,Petrol,Mumbai,62,5
BMW,X5,4900000,10000,1,5,Diesel,Ahmedabad,25,6
Hyundai,Creta,1250000,56000,1,3,Diesel,Pune,11,6
BMW,3,3830000,27000,1,3,Diesel,Mumbai,6,6
Fiat,Punto,355000,35000,1,7,Diesel,Mumbai,141,6
Toyota,Innova,2255000,55000,1,3,Diesel,Mumbai,2,6
Fiat,Punto,285000,80000,1,10,Diesel,Pune,141,6
Jaguar,F-Type,16900000,310,1,3,Petrol,Pune,72,5
BMW,5,2850000,58000,1,5,Diesel,Mumbai,8,6
Audi,RS5,2995000,56000,2,10,Petrol,Mumbai,94,5
Mercedes-Benz,GLS,8500000,4000,1,1,Diesel,Delhi,15,6
Maruti,Suzuki,229000,45229,2,8,CNG,Thane,1,4
Mercedes-Benz,E-Class,955000,62500,2,10,Diesel,Mumbai,5,6
Mercedes-Benz,C-Class,2400000,39000,2,6,Diesel,Karnal,10,6
Honda,Accord,410000,58000,2,11,Petrol,Delhi,119,5
Mercedes-Benz,E-Class,960000,85000,1,10,Diesel,Mumbai,5,6
Mercedes-Benz,E-Class,345000,75000,2,14,Petrol,Mumbai,5,5
Mercedes-Benz,C-Class,1550000,75000,2,8,Diesel,Ahmedabad,10,6
Mercedes-Benz,E-Class,2450000,41000,1,6,Diesel,Hyderabad,5,6
Mahindra,Thar,999000,24709,1,2,Diesel,Bangalore,105,6
Mercedes-Benz,GLC,4550000,57000,1,4,Diesel,Hyderabad,12,6
Honda,City,1225000,43181,1,3,Diesel,Bangalore,9,6
Mahindra,e2o,365000,8677,1,7,Electric,Bangalore,188,1
Mercedes-Benz,C-Class,745000,68500,1,8,Diesel,Delhi,10,6
Nissan,Sunny,400000,99897,1,9,Diesel,Aurangabad,156,6
Volvo,XC60,4795000,30000,1,2,Diesel,Mumbai,101,6
Mercedes-Benz,CLA,2550000,20000,2,3,Diesel,Ahmedabad,39,6
BMW,3,995000,67000,1,9,Diesel,Mumbai,6,6
Maruti,Suzuki,629000,67891,1,3,Diesel,Ahmedabad,1,6
Hyundai,Elite,535000,30771,1,5,Petrol,Nagpur,19,5
Audi,Q3,1550000,30000,2,7,Diesel,Delhi,28,6
Mahindra,XUV500,1600000,11000,1,3,Diesel,Mumbai,18,6
Mini,Cooper,1850000,60000,1,9,Petrol,Hyderabad,63,5
Audi,RS5,3800000,55000,3,10,Petrol,Pune,94,5
Maruti,Suzuki,390000,68763,1,10,Diesel,Nashik,1,6
Land,Rover,4700000,11600,1,3,Diesel,Delhi,3,6
BMW,3,1350000,62478,1,8,Diesel,Mumbai,6,6
Mahindra,TUV300,595000,180585,1,6,Diesel,Bangalore,134,6
Toyota,Fortuner,3299000,22510,1,2,Diesel,Bangalore,4,6
Ford,Endeavour,4000000,19631,1,1,Diesel,Bangalore,16,6
Mahindra,XUV500,1845000,46081,1,3,Diesel,Bangalore,18,6
Mercedes-Benz,C-Class,4900000,2266,1,1,Diesel,Bangalore,10,6
Ford,EcoSport,995000,12000,1,2,Petrol,Bangalore,43,5
Hyundai,Grand,410000,85022,2,8,Petrol,Bangalore,22,5
Mercedes-Benz,E-Class,1050000,99000,1,17,Diesel,Bangalore,5,6
Renault,Duster,999999,19899,1,4,Diesel,Bangalore,68,6
Toyota,Etios,625000,99000,1,6,Diesel,Bangalore,64,6
Maruti,Suzuki,260000,41451,1,8,Petrol,Bangalore,1,5
Hyundai,Sonata,950000,62000,1,9,Petrol,Bangalore,172,5
Maruti,Suzuki,479000,21145,2,6,Petrol,Bangalore,1,5
Mahindra,XUV500,1815000,22600,1,2,Diesel,Bangalore,18,6
Audi,Q5,3400000,43500,1,5,Diesel,Pune,32,6
Hyundai,Grand,545000,42000,1,6,Petrol,Bangalore,22,5
Nissan,Terrano,695000,55379,1,7,Diesel,Bangalore,124,6
Hyundai,Grand,600000,20088,1,6,Petrol,Bangalore,22,5
Hyundai,Elite,675000,27662,2,5,Petrol,Bangalore,19,5
Hyundai,Verna,360000,71000,2,13,Diesel,Bangalore,29,6
Toyota,Innova,710000,147261,2,12,Diesel,Bangalore,2,6
Mercedes-Benz,C-Class,3250000,47000,1,4,Diesel,Bangalore,10,6
Hyundai,i20,850000,12434,1,3,Petrol,Bangalore,56,5
BMW,X3,10500000,6639,1,2,Petrol,Pune,21,5
Hyundai,i20,370000,80000,2,11,Petrol,Bangalore,56,5
Mercedes-Benz,C-Class,850000,85000,1,11,Petrol,Ahmedabad,10,5
Maruti,Suzuki,350000,48650,1,11,Petrol,Bangalore,1,5
Honda,Civic,360000,87000,3,13,Petrol,Bangalore,91,5
Mercedes-Benz,SLC,7500000,6100,2,3,Petrol,Pune,118,5
Mercedes-Benz,S-Class,13000000,40900,2,4,Petrol,Pune,13,5
Toyota,Etios,475000,53326,2,8,Petrol,Bangalore,64,5
Volkswagen,Vento,760000,24091,1,5,Petrol,Bangalore,34,5
Land,Rover,4350000,102000,2,10,Diesel,Bangalore,3,6
Hyundai,Elite,810000,27972,1,4,Petrol,Bangalore,19,5
Audi,Q3,2450000,65000,1,5,Diesel,Bangalore,28,6
Skoda,Rapid,475000,62232,1,9,Diesel,Bangalore,60,6
Hyundai,Grand,690000,7775,1,1,Petrol,Bangalore,22,5
Hyundai,Grand,615000,17674,1,3,Petrol,Bangalore,22,5
Maruti,Suzuki,546000,59183,1,7,Petrol,Bangalore,1,5
Honda,City,435000,74000,1,11,Petrol,Bangalore,9,5
Honda,City,845000,25715,1,4,Petrol,Bangalore,9,5
Ford,EcoSport,875000,78192,1,4,Diesel,Bangalore,43,6
Skoda,Kodiaq,3395000,25980,1,2,Diesel,Bangalore,108,6
Mercedes-Benz,GLE,5550000,64448,1,4,Diesel,Bangalore,7,6
Toyota,Innova,525000,119174,2,15,Diesel,Bangalore,2,6
Hyundai,Creta,1575000,11227,1,2,Petrol,Bangalore,11,5
Honda,Amaze,450000,99141,3,8,Diesel,Bangalore,30,6
Skoda,Rapid,785000,59239,1,5,Diesel,Bangalore,60,6
Maruti,Suzuki,835000,49921,1,6,Diesel,Bangalore,1,6
Maruti,Suzuki,678000,23562,2,3,Petrol,Bangalore,1,5
BMW,7,1750000,35000,1,12,Diesel,Ahmedabad,23,6
Ford,EcoSport,865000,66677,1,4,Diesel,Bangalore,43,6
Toyota,Innova,1785000,38240,1,5,Diesel,Bangalore,2,6
Tata,Tiago,595000,22457,1,3,Petrol,Bangalore,87,5
Hyundai,Grand,589000,20388,1,4,Petrol,Bangalore,22,5
Hyundai,Creta,1145000,33712,1,4,Diesel,Bangalore,11,6
Mahindra,XUV500,1899000,28638,1,2,Diesel,Bangalore,18,6
Maruti,Suzuki,588000,20418,1,7,Petrol,Bangalore,1,5
Hyundai,Elite,885000,20492,1,2,Petrol,Bangalore,19,5
Nissan,Micra,570000,61506,1,4,Petrol,Bangalore,112,5
Maruti,Suzuki,409000,5006,1,5,Petrol,Bangalore,1,5
Mahindra,XUV300,1299000,11410,1,2,Petrol,Bangalore,154,5
Hyundai,Elite,845000,14856,1,3,Petrol,Bangalore,19,5
Hyundai,Elite,845000,33896,1,3,Petrol,Bangalore,19,5
Skoda,Rapid,975000,49728,1,4,Diesel,Bangalore,60,6
Volkswagen,Polo,799000,62411,1,5,Petrol,Bangalore,14,5
Maruti,Suzuki,825000,31405,1,2,Petrol,Bangalore,1,5
Honda,Amaze,495000,32378,1,7,Petrol,Bangalore,30,5
Volkswagen,Vento,695000,46621,1,5,Petrol,Bangalore,34,5
Maruti,Suzuki,735000,113657,1,6,Diesel,Bangalore,1,6
Kia,Seltos,1699000,30122,1,2,Petrol,Bangalore,80,5
Mahindra,XUV500,1335000,125823,1,4,Diesel,Bangalore,18,6
Mercedes-Benz,GLE,7500000,9067,1,1,Diesel,Bangalore,7,6
Hyundai,Creta,1345000,28379,1,3,Petrol,Bangalore,11,5
Mercedes-Benz,GL,3900000,82068,1,8,Diesel,Bangalore,33,6
Maruti,Suzuki,360000,67000,1,13,Petrol,Bangalore,1,5
Hyundai,Creta,1335000,33665,1,5,Diesel,Bangalore,11,6
Maruti,Suzuki,605000,11000,1,3,Petrol,Bangalore,1,5
Mahindra,KUV100,510000,16009,1,4,Petrol,Bangalore,127,5
Renault,Kwid,301896,39941,1,5,Petrol,Bangalore,77,5
BMW,3,4575000,20000,1,2,Diesel,Bangalore,6,6
Bentley,Continental,12500000,30000,2,9,Petrol,Pune,31,5
Hyundai,Venue,1175000,5093,2,2,Petrol,Bangalore,83,5
Toyota,Innova,1949000,35115,1,4,Diesel,Bangalore,2,6
Maruti,Suzuki,700000,40000,2,5,Petrol,Bellary,1,5
Toyota,Fortuner,1800000,220000,1,6,Diesel,Bellary,4,6
Honda,WR-V,850000,100000,1,3,Diesel,Bellary,76,6
Maruti,Suzuki,630000,19500,1,1,Petrol,Bellary,1,5
Mahindra,Quanto,300000,78000,1,9,Diesel,Bellary,157,6
Mahindra,XUV500,1825000,45000,1,3,Diesel,Bellary,18,6
Maruti,Suzuki,55000,93000,2,23,Petrol,Bellary,1,5
Mahindra,Bolero,650000,117000,2,4,Diesel,Bellary,131,6
Hyundai,Elite,718000,28000,1,3,Petrol,Bellary,19,5
Renault,Fluence,400000,140000,2,9,Diesel,Bellary,174,6
Hyundai,Creta,1560000,68000,1,3,Diesel,Bellary,11,6
Hyundai,i20,950000,11198,1,1,Petrol,Bellary,56,5
Chevrolet,Beat,150000,105500,2,8,Diesel,Bellary,171,6
Hyundai,Getz,190000,110000,4,13,Diesel,Bellary,189,6
Hyundai,i20,850000,85000,2,4,Petrol,Bellary,56,5
Chevrolet,Optra,300000,125000,1,13,Diesel,Bellary,190,6
Mahindra,Scorpio,1000000,70000,1,8,Diesel,Bellary,113,6
Tata,Indigo,160000,215000,2,10,Diesel,Bellary,166,6
Chevrolet,Beat,200000,100200,2,9,Diesel,Bellary,171,6
BMW,5,1000000,115000,2,9,Diesel,Bellary,8,6
Toyota,Etios,500000,100000,1,9,Diesel,Bellary,64,6
Hyundai,Verna,620000,38000,2,7,Petrol,Bellary,29,5
Hyundai,Elite,700000,102000,1,5,Diesel,Bellary,19,6
Porsche,Macan,7000000,47000,1,4,Petrol,Chennai,50,5
Land,Rover,3400000,76900,1,4,Diesel,Chennai,3,6
Mini,Cooper,2200000,22000,1,6,Petrol,Chennai,63,5
Hyundai,Santro,525000,5000,1,2,Petrol,Chennai,128,5
Hyundai,Creta,1275000,40000,1,3,Diesel,Chennai,11,6
Honda,Amaze,600000,29000,1,4,Petrol,Chennai,30,5
Mercedes-Benz,V-Class,12800000,3500,1,2,Diesel,Chennai,86,6
Maruti,Suzuki,175000,74000,1,12,Petrol,Chennai,1,5
BMW,X1,2490000,32200,2,4,Diesel,Chennai,17,6
Mercedes-Benz,C-Class,3890000,29000,1,2,Diesel,Chennai,10,6
Mahindra,Thar,1050000,18000,1,2,Diesel,Tiruchirappalli,105,6
Tata,Tiago,520000,20400,1,3,Petrol,Chennai,87,5
Honda,BR-V,795000,30000,1,5,Petrol,Mumbai,121,5
Audi,Q3,1750000,59000,2,7,Diesel,Chennai,28,6
Jaguar,XF,3500000,27000,1,5,Diesel,Chennai,47,6
BMW,X3,2175000,60000,1,9,Diesel,Chennai,21,6
Ford,Endeavour,2590000,41000,1,4,Diesel,Chennai,16,6
Porsche,911,6500000,22000,3,13,Petrol,Chennai,36,5
Ford,Figo,260000,75000,2,11,Diesel,Chennai,136,6
Renault,Duster,950000,23500,1,4,Diesel,Chennai,68,6
Mahindra,XUV500,1225000,70000,1,5,Diesel,Chennai,18,6
Land,Rover,4400000,28800,1,3,Diesel,Chennai,3,6
Skoda,Rapid,565000,73000,2,7,Diesel,Chennai,60,6
BMW,3,2175000,51000,2,6,Diesel,Chennai,6,6
Mercedes-Benz,GL,2500000,40100,1,11,Diesel,Chennai,33,6
Hyundai,Eon,340000,34000,1,5,Petrol,Chennai,114,5
Mercedes-Benz,GLA,1650000,60100,2,7,Petrol,Chennai,20,5
Mercedes-Benz,GLS,5800000,90000,1,4,Diesel,Chennai,15,6
Nissan,Micra,310000,65000,2,10,Diesel,Chennai,112,6
Mahindra,XUV500,1390000,25000,2,3,Diesel,Chennai,18,6
Hyundai,Grand,486000,64286,1,5,Diesel,Chennai,22,6
Toyota,Innova,1350000,77000,1,5,Diesel,Chennai,2,6
